WindSpeed,SoilTemperature,AirTemperature,Radiation,SpecificHumidity
7.168381690979004,290.7023620605469,291.4723815917969,0.0,0.013228777796030045
8.061447143554688,290.8516845703125,292.32672119140625,0.0,0.01365169882774353
8.484241485595703,291.062744140625,292.91766357421875,0.0,0.014070888981223106
8.955159187316895,291.2903747558594,293.240234375,14.64453125,0.014337645843625069
9.362467765808104,291.5812683105469,293.76385498046875,61.015625,0.01468841452151537
9.345159530639648,291.9187316894531,294.3222961425781,122.0,0.015081076882779598
9.27534294128418,292.3172912597656,294.66912841796875,270.75,0.015225978568196297
9.632817268371582,292.8021850585937,295.4657897949219,372.875,0.015321090817451477
10.312772750854492,293.29705810546875,296.3125915527344,382.625,0.01512694451957941
10.499550819396973,293.71063232421875,296.6903076171875,353.625,0.015054305084049702
10.244418144226074,293.96881103515625,296.690185546875,238.4375,0.015275378711521626
10.076282501220703,294.0453186035156,296.171142578125,126.1875,0.015499836765229702
10.038103103637695,293.9877624511719,295.5977783203125,47.609375,0.015663711354136467
9.955118179321287,293.85040283203125,295.077392578125,2.728515625,0.015670953318476677
9.409510612487791,293.706298828125,294.7757568359375,0.0,0.01561322994530201
8.848101615905762,293.5691833496094,294.5472717285156,0.0,0.015521586872637272
9.162714004516602,293.4519348144531,294.3981018066406,0.0,0.015384731814265251
9.473628044128418,293.36578369140625,294.38995361328125,0.0,0.01533972192555666
9.065351486206056,293.30029296875,294.39605712890625,0.0,0.015344060957431793
8.639909744262695,293.23614501953125,294.2748413085937,0.0,0.015244659036397934
8.703703880310059,293.1843566894531,294.2538452148437,0.0,0.01520159374922514
7.725269317626953,293.1236572265625,294.17047119140625,0.0,0.0151591207832098
7.04730224609375,293.0477905273437,293.962158203125,0.0,0.015036928467452526
7.073394298553467,292.9692687988281,293.7569274902344,0.0,0.014880597591400146
6.6745452880859375,292.8973083496094,293.7381591796875,0.0,0.014846396632492542
6.327049255371094,292.8027648925781,293.5254211425781,0.0,0.014659788459539413
5.819109916687012,292.6653137207031,293.21221923828125,0.0,0.014388990588486195
5.458680152893066,292.50994873046875,292.758056640625,20.5546875,0.014015097171068192
4.55775260925293,292.5604248046875,293.2108764648437,132.3125,0.014289259910583496
3.599829912185669,292.78521728515625,293.9555358886719,241.5,0.014689598232507706
3.5477662086486816,293.1722106933594,295.6337585449219,308.0,0.015448885038495064
3.794737339019776,293.6209716796875,295.9995422363281,406.375,0.01408381573855877
3.9311599731445312,294.0799255371094,296.2924499511719,491.125,0.011813818477094173
3.992125272750856,294.46160888671875,296.7425842285156,480.5,0.010837443172931671
4.356613159179688,294.6479797363281,296.6161804199219,408.75,0.010070977732539177
4.822339057922363,294.5712585449219,295.935546875,285.25,0.00952922459691763
5.396268844604492,294.1567687988281,294.7494201660156,133.0,0.009883028455078602
6.64143180847168,293.2327880859375,291.9843139648437,7.837890625,0.010470396839082241
7.658545017242432,292.1843566894531,289.14227294921875,0.0,0.008944489993155003
7.728198051452637,291.2793884277344,288.6131591796875,0.0,0.00826170202344656
7.355053424835205,290.44097900390625,287.85711669921875,0.0,0.007798412814736366
6.658720970153809,289.6659851074219,286.9206848144531,0.0,0.007489723153412342
6.059841632843018,288.9828186035156,286.378173828125,0.0,0.007352991029620171
6.020352363586426,288.3825378417969,286.0592041015625,0.0,0.007204547058790922
6.217917919158936,287.8077087402344,285.5692749023437,0.0,0.007059994153678417
6.033453464508057,287.2531433105469,284.8116760253906,0.0,0.0068030403926968575
5.616669178009033,286.71795654296875,284.2694702148437,0.0,0.006607277784496546
5.151125431060791,286.1708374023437,283.671875,0.0,0.006398113910108805
4.244070053100586,285.6109924316406,283.3168640136719,0.0,0.006110076326876879
3.278160572052002,285.0533752441406,283.7586975097656,0.0,0.005705890711396933
3.15250015258789,284.5250549316406,284.306640625,0.0,0.005352828651666641
4.464691638946533,284.1534118652344,283.51324462890625,38.21875,0.005297092255204916
5.178056716918945,284.5781555175781,283.72479248046875,217.75,0.006227451842278242
3.987358093261719,285.4769592285156,287.1531982421875,347.0,0.006103234831243753
4.030130386352539,286.5134582519531,288.93194580078125,397.625,0.00674311351031065
4.517428398132324,287.52740478515625,290.5350036621094,438.625,0.006906327325850725
4.509300231933594,288.4759216308594,291.5029296875,486.5,0.006963394582271576
4.639670848846436,289.3755798339844,292.3826599121094,573.0,0.00697475578635931
4.563730716705322,290.11578369140625,293.4249572753906,502.625,0.006869817618280649
4.304919242858887,290.5340881347656,293.3487243652344,340.125,0.006902318447828293
4.116743564605713,290.4993896484375,292.24151611328125,148.3125,0.007762468885630369
4.00460147857666,289.6839904785156,289.36444091796875,9.02734375,0.008986955508589745
3.882718324661255,288.6050109863281,287.158203125,0.0,0.007100445218384266
3.3636562824249268,287.6663513183594,286.9495849609375,0.0,0.00681783864274621
3.224363327026367,286.8411560058594,286.9639892578125,0.0,0.006559973116964102
3.5340607166290283,286.1235656738281,286.08758544921875,0.0,0.006479755509644747
3.1329143047332764,285.475341796875,285.412353515625,0.0,0.006296665407717228
2.6910367012023926,284.86395263671875,285.4430236816406,0.0,0.006102035753428936
2.3401882648468018,284.287109375,284.95770263671875,0.0,0.006077344994992018
2.138969898223877,283.7416076660156,284.4942932128906,0.0,0.0061232480220496655
2.074452638626098,283.2293395996094,283.701171875,0.0,0.006166975479573011
2.043768405914306,282.7504577636719,283.0761108398437,0.0,0.006189209874719381
2.2524523735046387,282.30450439453125,282.6094970703125,0.0,0.006222741678357124
2.804528951644897,281.8966979980469,281.9621887207031,0.0,0.006208725739270449
3.49115252494812,281.5345153808594,280.8985595703125,0.0,0.0061377836391329765
4.134133815765381,281.30914306640625,279.85369873046875,36.484375,0.006025118753314018
3.914108276367188,281.8482971191406,280.9808349609375,211.0625,0.006166311912238598
2.580589532852173,282.8988952636719,284.082763671875,394.125,0.00619125971570611
2.379190444946289,284.2784729003906,286.7623291015625,535.75,0.006753991823643446
2.2542290687561035,285.7839050292969,289.79656982421875,620.0,0.006812775507569313
1.454622507095337,287.2394104003906,291.67987060546875,649.0,0.007008958142250776
0.9266124963760376,288.51666259765625,293.2373962402344,600.75,0.006762602832168341
1.0243922472000122,289.4449157714844,293.7265014648437,489.125,0.00683102011680603
1.2892102003097534,289.9963073730469,293.52032470703125,333.375,0.007015891373157501
1.7971118688583374,290.08123779296875,292.603515625,144.0625,0.007422082591801882
2.9205565452575684,289.2832336425781,290.41845703125,8.78515625,0.00862725917249918
3.853684663772583,288.1983337402344,287.49285888671875,0.0,0.007108752615749836
4.598368167877197,287.2870483398437,285.8728942871094,0.0,0.0071371933445334435
5.157525062561035,286.5478515625,284.73638916015625,0.0,0.007119936402887106
5.551154136657715,285.9351501464844,284.11083984375,0.0,0.0071828425861895084
5.855820178985596,285.4036560058594,283.54229736328125,0.0,0.0074040950275957584
6.047918796539307,284.9473571777344,283.0849914550781,0.0,0.0076272618025541306
6.083415985107422,284.5555725097656,282.7724304199219,0.0,0.007804471999406815
6.03229570388794,284.2123413085937,282.4931335449219,0.0,0.007920698262751102
5.992552757263184,283.90692138671875,282.2494201660156,0.0,0.0079853730276227
5.824172496795654,283.64129638671875,282.0367431640625,0.0,0.00804237648844719
5.627712726593018,283.4142150878906,281.9359436035156,0.0,0.008095638826489449
5.544200420379639,283.22412109375,281.90777587890625,0.0,0.008160422556102276
5.661436080932617,283.0758361816406,281.9183044433594,0.0,0.008160335943102837
5.638400554656982,283.0428466796875,281.98394775390625,34.609375,0.008152568712830544
4.623264789581299,283.6560363769531,284.064453125,199.0,0.00833930540829897
3.6671018600463854,284.791259765625,287.4555969238281,389.75,0.009140273556113243
4.962921619415283,286.2476501464844,290.7068786621094,531.25,0.010170280933380127
5.59710168838501,287.7887878417969,293.4445495605469,616.25,0.011009407229721546
5.9655938148498535,289.1899108886719,295.1005859375,638.25,0.011299279518425465
6.400882720947266,290.31951904296875,295.8534240722656,592.5,0.011242120526731014
6.823083400726318,291.1248779296875,295.9990539550781,485.625,0.011162240989506245
7.216259479522705,291.57623291015625,295.6138916015625,326.0,0.01119319349527359
7.270071506500244,291.6361999511719,294.6611022949219,142.0,0.011380279436707497
7.521874904632568,291.21044921875,292.64239501953125,8.91015625,0.011685267090797424
7.572933197021484,290.58172607421875,290.148681640625,0.0,0.01150200143456459
7.3511786460876465,289.98858642578125,289.3524169921875,0.0,0.01152859814465046
7.385969161987305,289.4390563964844,288.6184997558594,0.0,0.011383584700524807
7.578452587127685,288.9549865722656,288.10040283203125,0.0,0.011147032491862774
7.68723726272583,288.56024169921875,287.8900451660156,0.0,0.011021355167031288
7.664043426513672,288.2457580566406,287.7801818847656,0.0,0.011010028421878815
7.622214794158935,287.9931030273437,287.6361999511719,0.0,0.011055820621550083
7.560056209564209,287.80352783203125,287.5870056152344,0.0,0.011132116429507732
7.437741756439209,287.6646728515625,287.6163330078125,0.0,0.011197074316442013
7.131620407104492,287.5374450683594,287.57305908203125,0.0,0.011201112531125546
6.671105861663818,287.40362548828125,287.33892822265625,0.0,0.011102047748863697
6.605154514312744,287.3050842285156,287.1825866699219,0.0,0.010994984768331051
6.189155578613281,287.3585510253906,287.77362060546875,0.0,0.011238940060138702
5.246135711669922,287.4936218261719,288.2694091796875,28.6875,0.011250324547290802
3.9965908527374254,288.0734558105469,289.826416015625,163.5625,0.011677644215524197
3.328615427017212,288.96795654296875,292.1837158203125,310.25,0.012940525077283382
3.8146469593048096,290.0205993652344,294.140380859375,445.5,0.013886540196835995
4.383543491363525,291.1392517089844,295.8987121582031,564.25,0.014145675115287304
4.413041114807129,292.1910400390625,297.2764587402344,593.5,0.013844095170497894
4.391780853271484,293.0380249023437,297.8907470703125,524.25,0.013843849301338196
4.293628215789795,293.61236572265625,298.0145263671875,333.5,0.013923706486821175
4.56651782989502,293.90985107421875,297.2300109863281,221.5625,0.014018811285495758
4.912473201751709,293.8852233886719,296.2600402832031,106.59375,0.0144916120916605
5.829989910125732,293.49542236328125,294.70465087890625,6.1953125,0.014907215721905231
6.293249130249023,292.9998779296875,293.015625,0.0,0.013968619517982006
6.284798622131348,292.552734375,292.493896484375,0.0,0.013628950342535973
6.187694072723389,292.14288330078125,291.980712890625,0.0,0.013274054042994976
6.34760332107544,291.781494140625,291.55889892578125,0.0,0.01293064747005701
6.378288269042969,291.4956970214844,291.3877868652344,0.0,0.012770408764481544
6.044944763183594,291.27252197265625,291.2943115234375,0.0,0.012682681903243065
5.572703361511231,291.0985412597656,291.2148132324219,0.0,0.012636910192668438
5.260025501251221,290.965576171875,291.1770935058594,0.0,0.012621629983186722
5.41406774520874,290.83502197265625,291.0892333984375,0.0,0.012552931904792786
6.265393733978272,290.64813232421875,290.7027587890625,0.0,0.012228645384311676
7.249913215637207,290.29913330078125,289.6094970703125,0.0,0.011381728574633598
8.056032180786133,289.7471923828125,287.97088623046875,0.0,0.01016861479729414
7.850955486297607,289.0684509277344,286.3831787109375,0.0,0.009035605937242508
6.9563307762146,288.43072509765625,285.35614013671875,25.2265625,0.008356555365025997
5.743591785430908,288.0801086425781,285.551513671875,146.125,0.008352723903954029
4.460848331451416,288.0770263671875,286.6834411621094,232.375,0.008715118281543255
5.226065635681152,288.2964782714844,287.853515625,312.5,0.009050801396369934
5.39915132522583,288.6913452148437,289.045166015625,376.5,0.009024065919220448
4.967837810516357,289.3811950683594,290.3818359375,604.25,0.009054523892700672
5.416452407836914,290.1693420410156,292.46685791015625,598.5,0.009126940742135048
5.683027267456055,290.7640991210937,293.2215270996094,494.5,0.008917090483009815
5.301894187927246,291.0788269042969,293.0944519042969,336.875,0.008695807307958603
4.9649176597595215,291.0203857421875,292.2663879394531,150.0,0.008886519819498062
5.394508361816406,290.3359069824219,289.8661499023437,10.22265625,0.009893465787172318
5.590833187103272,289.395751953125,286.7726135253906,0.0,0.008527723141014576
5.49544095993042,288.5482788085937,285.917724609375,0.0,0.00817292369902134
5.456963062286377,287.7758483886719,285.09246826171875,0.0,0.007890633307397366
5.718435287475586,287.0778503417969,284.3049621582031,0.0,0.007680837996304035
5.977834701538086,286.4665832519531,283.6903686523437,0.0,0.007589318789541721
5.982139587402344,285.91766357421875,283.1379699707031,0.0,0.0074863373301923275
6.019599914550781,285.4065246582031,282.54132080078125,0.0,0.0073470911011099815
6.171248912811279,285.0133361816406,282.00311279296875,0.0,0.007163956295698881
5.8357648849487305,284.80670166015625,282.3341979980469,0.0,0.007053316105157137
5.250612735748291,284.668701171875,282.79107666015625,0.0,0.007003681268543005
4.9675703048706055,284.4866027832031,282.56646728515625,0.0,0.006925403140485287
5.042534828186035,284.1415100097656,282.0966186523437,0.0,0.006845305673778057
5.539970397949219,283.7903137207031,280.6626281738281,0.0,0.006677488796412945
5.391450881958008,283.678955078125,281.19354248046875,20.90625,0.006725220941007137
4.34161376953125,283.94384765625,282.7823486328125,160.0,0.006929309107363224
4.241692066192627,284.6285400390625,284.59283447265625,334.5,0.007310814689844847
4.607995510101318,285.6488037109375,287.4202575683594,489.875,0.007747628726065159
4.165525436401367,286.81298828125,289.5713195800781,631.0,0.007909807376563549
3.847888708114624,287.917724609375,291.2467041015625,608.75,0.007944268174469471
3.757713079452514,288.68609619140625,291.99371337890625,369.375,0.00799004826694727
3.722891330718994,289.12811279296875,291.4185485839844,295.625,0.008043398149311543
3.79849624633789,289.3633728027344,291.0296936035156,227.875,0.008222650736570358
4.150823593139648,289.3022766113281,290.3918151855469,101.40625,0.008596422150731087
4.772850513458252,288.7466125488281,288.33746337890625,8.01171875,0.009401208721101284
5.164628028869629,287.9589233398437,285.808837890625,0.0,0.00846655759960413
5.192628383636475,287.195068359375,284.8480529785156,0.0,0.008340639062225819
4.970874786376953,286.5044860839844,284.1090087890625,0.0,0.008359684608876705
4.794032573699951,285.9134826660156,283.7197570800781,0.0,0.008420636877417564
4.792771816253662,285.4360046386719,283.455322265625,0.0,0.008516071364283562
4.914595603942871,285.0801086425781,283.376953125,0.0,0.008638320490717888
5.132936954498291,284.8327331542969,283.4817810058594,0.0,0.008806288242340088
5.121889591217041,284.6703796386719,283.65435791015625,0.0,0.008989420719444752
4.660836696624756,284.547119140625,283.8164367675781,0.0,0.009126757271587849
4.340993404388428,284.4450378417969,284.0346069335937,0.0,0.009279346093535423
4.268379211425781,284.3675231933594,284.17657470703125,0.0,0.009363248012959957
4.296751022338867,284.3219299316406,284.33551025390625,0.0,0.009450976736843586
4.365322589874268,284.2957763671875,284.55865478515625,0.0,0.009561413899064064
4.62705135345459,284.390380859375,284.6741943359375,37.875,0.009633921086788177
4.264310359954834,285.229736328125,286.9591064453125,207.75,0.010007714852690697
3.836409091949463,286.53338623046875,290.45654296875,386.5,0.011392464861273766
4.560447692871094,288.01324462890625,293.14630126953125,521.25,0.012506430968642235
4.966796398162842,289.4385681152344,295.0167236328125,600.5,0.012754501774907112
5.230245113372803,290.6593933105469,296.0028686523437,605.75,0.012750807218253613
5.511196613311768,291.6298217773437,296.5135803222656,577.25,0.012704909779131413
5.684985160827637,292.3268737792969,296.71002197265625,479.25,0.012632523663341999
5.656578063964844,292.72607421875,296.4886779785156,326.125,0.012605908326804638
5.786972522735596,292.759033203125,295.76324462890625,140.75,0.012716662138700485
7.015993118286133,292.2369384765625,293.59674072265625,10.32421875,0.01299908198416233
7.996908664703369,291.55615234375,290.9387512207031,0.0,0.011900628916919231
7.857174873352051,290.9836730957031,290.7421875,0.0,0.011797759681940079
7.697861194610596,290.4281311035156,289.6980285644531,0.0,0.011649230495095253
7.580043792724609,289.92584228515625,289.08966064453125,0.0,0.011470189318060875
7.564162731170654,289.47216796875,288.5816650390625,0.0,0.011264525353908539
7.561383247375488,289.0788879394531,288.2227478027344,0.0,0.011085466481745243
7.521502017974853,288.7518920898437,288.0133361816406,0.0,0.010993869975209236
7.426828384399414,288.48834228515625,287.9109191894531,0.0,0.01099401619285345
7.431321620941162,288.2839660644531,287.85797119140625,0.0,0.011058369651436806
7.301890850067139,288.13671875,287.9794311523437,0.0,0.011191541329026222
7.24845552444458,288.0247802734375,287.9237365722656,0.0,0.011301884427666664
7.365828514099121,287.9715881347656,288.111328125,0.0,0.011454346589744091
7.434971809387207,287.9799499511719,288.3697509765625,0.0,0.011591766960918903
7.332921504974365,288.0881652832031,288.599365234375,38.28125,0.011645430698990822
6.1357293128967285,288.6612548828125,290.6503295898437,202.375,0.01222920510917902
6.579665660858154,289.55767822265625,292.73541259765625,372.0,0.01318278256803751
7.819300174713135,290.5962219238281,294.83807373046875,517.5,0.013686290010809898
8.158543586730957,291.6282958984375,296.2008972167969,593.5,0.013556493446230888
8.451120376586914,292.53875732421875,297.1126708984375,596.75,0.013399968855082989
8.601709365844727,293.2477111816406,297.5839538574219,520.0,0.013266329653561115
8.428637504577637,293.6951904296875,297.5375366210937,373.0,0.013125102035701275
7.987709522247314,293.8579406738281,296.970458984375,207.9375,0.01306404173374176
7.802526950836182,293.7607727050781,295.9647216796875,95.28125,0.01334635354578495
8.111762046813965,293.3876342773437,294.5506286621094,8.93359375,0.013430259190499783
8.239171028137207,292.8863220214844,292.877197265625,0.0,0.013369186781346798
8.835684776306152,292.4818725585937,292.3204345703125,0.0,0.013540862128138542
9.160552978515623,292.23309326171875,292.5169372558594,0.0,0.013735497370362282
9.199049949645996,292.08355712890625,292.6763916015625,0.0,0.01384249422699213
9.065180778503418,291.9871826171875,292.7508850097656,0.0,0.013858328573405743
9.20255184173584,291.91851806640625,292.7571105957031,0.0,0.013832331635057926
9.399642944335938,291.862548828125,292.727783203125,0.0,0.01377920899540186
9.080936431884766,291.7978515625,292.62078857421875,0.0,0.01368376612663269
8.601977348327637,291.7330017089844,292.4218139648437,0.0,0.013545908033847809
8.059967041015625,291.6683654785156,292.34686279296875,0.0,0.013442739844322205
8.410051345825195,291.58477783203125,292.3644714355469,0.0,0.013354912400245667
7.479730129241943,291.3381042480469,291.7343139648437,0.0,0.012980831786990166
8.308355331420898,290.8949584960937,290.11456298828125,0.0,0.011965852230787277
10.054491996765137,290.2464294433594,288.7918701171875,42.109375,0.010058233514428139
10.535983085632324,289.4784545898437,286.6231994628906,227.4375,0.007204669527709484
10.422704696655272,288.9756774902344,286.1470947265625,394.25,0.006041092332452536
9.94093894958496,288.7843933105469,286.64459228515625,521.5,0.005556563846766949
9.545289993286133,288.85009765625,287.3843994140625,636.0,0.005491695366799831
9.5864896774292,289.07977294921875,288.4539489746094,669.0,0.005669132806360722
9.95384407043457,289.322998046875,289.1535949707031,624.25,0.0058484626933932304
10.053862571716309,289.4638977050781,289.3612670898437,515.75,0.005943777970969677
10.262770652770996,289.4327087402344,289.1328430175781,353.75,0.005970460828393698
10.148578643798828,289.16632080078125,288.489990234375,160.6875,0.005907494109123945
9.690754890441896,288.59588623046875,287.1153869628906,12.2578125,0.005871220491826534
9.446181297302246,287.8866577148437,285.2501525878906,0.0,0.005823465064167976
9.107287406921388,287.2110290527344,284.4373779296875,0.0,0.005733720026910305
8.71810531616211,286.5558776855469,283.6167907714844,0.0,0.005598204676061869
8.227914810180664,285.90631103515625,282.782958984375,0.0,0.005457008723169565
8.207982063293457,285.2615966796875,281.7653503417969,0.0,0.005367374047636986
8.426392555236816,284.67657470703125,281.2808532714844,0.0,0.00516141252592206
8.18223762512207,284.10797119140625,280.6685485839844,0.0,0.004922980442643166
7.932700634002685,283.5235900878906,279.7878723144531,0.0,0.004736008122563362
7.719507694244385,282.9468994140625,279.00128173828125,0.0,0.004591014236211777
7.250217914581299,282.3834533691406,278.34967041015625,0.0,0.004495513625442982
6.854836940765381,281.80499267578125,277.4639587402344,0.0,0.004434418398886919
6.613890647888184,281.2512512207031,276.8253173828125,0.0,0.00436190003529191
6.346130847930908,280.73150634765625,276.3023986816406,0.0,0.004333288408815861
6.075904369354248,280.33319091796875,275.87408447265625,47.90625,0.004300908651202917
4.96632719039917,280.5057067871094,277.6039123535156,233.6875,0.004377259872853756
5.737827301025391,281.1717834472656,280.37261962890625,356.5,0.004081680439412594
5.617064476013184,282.08599853515625,282.49127197265625,470.5,0.003917653579264879
5.989225387573242,283.13458251953125,284.4343566894531,590.75,0.003984530456364155
6.453379154205322,284.18359375,286.214111328125,643.5,0.0040056281723082066
6.529451847076416,285.11065673828125,287.3562316894531,643.5,0.003980943001806736
6.596188545227051,285.8106994628906,287.919677734375,532.25,0.004022975917905569
6.921292304992676,286.1939392089844,287.80279541015625,364.0,0.004116394557058811
6.7068705558776855,286.16815185546875,286.9878845214844,166.0,0.0043051824904978275
6.801908493041992,285.4892883300781,284.560791015625,12.984375,0.005224487278610468
6.602220058441162,284.5307312011719,280.98443603515625,0.0,0.0051042744889855385
6.027186393737793,283.6789245605469,280.2874450683594,0.0,0.005024142563343048
5.557675361633301,282.9149780273437,279.56866455078125,0.0,0.004917332902550697
5.496222496032715,282.2312316894531,278.92498779296875,0.0,0.004806798417121172
5.531999588012695,281.61944580078125,278.3179016113281,0.0,0.004698385950177908
5.623110294342041,281.0677490234375,277.7581787109375,0.0,0.00460742088034749
5.803620338439941,280.5690612792969,277.2421875,0.0,0.004538733512163162
5.835006237030029,280.109619140625,276.7560729980469,0.0,0.0044791726395487785
5.551997184753418,279.6757507324219,276.2751159667969,0.0,0.004431114997714758
5.2612080574035645,279.2577514648437,275.83905029296875,0.0,0.004402322694659233
5.153759956359863,278.8539428710937,275.3381652832031,0.0,0.004421297926455736
5.097403049468994,278.486083984375,274.9449157714844,0.0,0.004484185017645359
4.956233978271484,278.1607971191406,274.6724853515625,0.0,0.0045394753105938435
4.924548149108887,277.9767150878906,274.481201171875,45.96875,0.004569983575493097
3.7416491508483887,278.4804077148437,277.1339111328125,222.0,0.004716845694929361
3.4125893115997314,279.5568542480469,279.8782958984375,426.125,0.004974312614649534
4.398441314697266,281.0121459960937,283.9809265136719,573.5,0.004846502095460892
4.352224826812744,282.49639892578125,286.39068603515625,661.5,0.004619506187736988
4.16544246673584,283.8312683105469,287.66729736328125,682.75,0.004724388942122459
4.169814586639404,284.93133544921875,288.46466064453125,635.0,0.004932275041937828
4.454702854156494,285.72674560546875,288.793212890625,522.0,0.005143989343196154
4.957094669342041,286.160888671875,288.56134033203125,356.5,0.005380487069487572
5.514103412628174,286.1504821777344,287.57958984375,161.1875,0.005714266560971737
6.758858680725098,285.5048217773437,285.1329345703125,12.7265625,0.006498226895928383
7.108401775360107,284.67449951171875,281.9667358398437,0.0,0.006116792093962431
6.520456314086914,283.9576721191406,281.7007751464844,0.0,0.006101564504206181
6.336702346801758,283.302490234375,280.9737243652344,0.0,0.006135996431112289
6.465211868286133,282.7615966796875,280.6215209960937,0.0,0.0062431516125798225
6.737615585327148,282.3685913085937,280.66278076171875,0.0,0.006383385509252548
6.869714736938477,282.10992431640625,280.89385986328125,0.0,0.006578163709491491
6.957448482513428,281.95477294921875,281.10797119140625,0.0,0.006813032552599907
6.76203203201294,281.8496398925781,281.3194274902344,0.0,0.00709275109693408
6.901716709136963,281.8041076660156,281.4830322265625,0.0,0.007357403635978699
7.408155918121338,281.8678283691406,281.81280517578125,0.0,0.007620465476065874
8.02524185180664,282.1114196777344,282.7347412109375,0.0,0.007937012240290642
8.08448600769043,282.489013671875,283.7721862792969,0.0,0.008329912088811398
8.194124221801758,282.93804931640625,284.77374267578125,0.0,0.008631289936602116
8.226654052734375,283.4458923339844,285.4485778808594,32.703125,0.008867768570780754
7.591418743133545,284.2657470703125,287.360595703125,157.375,0.009264491498470306
6.908627510070801,285.3230285644531,289.4595031738281,263.375,0.00984435249119997
7.525880813598633,286.51031494140625,291.396484375,409.5,0.01029070746153593
8.840181350708008,287.63397216796875,293.1223449707031,422.25,0.010302151553332806
9.12220573425293,288.5509948730469,293.6988525390625,384.875,0.010248699225485325
8.974549293518066,289.2607116699219,293.6952819824219,355.875,0.010439424775540829
9.29367733001709,289.81793212890625,293.6858825683594,371.625,0.010675953701138496
9.31784725189209,290.1575622558594,293.6941223144531,223.875,0.01086296234279871
8.973076820373535,290.2314147949219,292.9545593261719,101.96875,0.011095760390162468
8.500067710876465,290.01806640625,291.7561340332031,8.63671875,0.01127123273909092
8.50075912475586,289.6827697753906,290.2304992675781,0.0,0.011221684515476227
8.393974304199219,289.4079284667969,289.9244079589844,0.0,0.011183594353497028
8.665504455566406,289.2372741699219,290.009521484375,0.0,0.011225484311580658
8.144927978515625,289.1602783203125,290.2550354003906,0.0,0.011367512866854668
8.41692066192627,289.1556701660156,290.4017028808594,0.0,0.011539684608578682
8.317481994628906,289.18975830078125,290.6465148925781,0.0,0.011703753843903542
8.266463279724121,289.23260498046875,290.70538330078125,0.0,0.011799002066254616
7.958098411560059,289.2748718261719,290.7644348144531,0.0,0.011844685301184654
7.473410129547119,289.2766418457031,290.7051696777344,0.0,0.011860042810440063
7.79211950302124,289.2073059082031,290.2100830078125,0.0,0.011776220984756947
7.910500526428223,289.17803955078125,290.30633544921875,0.0,0.011841265484690666
7.989188194274902,289.191162109375,290.3629150390625,0.0,0.011860603466629982
7.418213367462158,289.2146911621094,290.480224609375,0.0,0.01193681824952364
6.686738967895508,289.2431030273437,290.2544860839844,24.8125,0.011982723139226437
5.764773845672607,289.5295715332031,291.1190185546875,126.4375,0.012196064926683903
5.228814601898193,290.10284423828125,292.597900390625,255.875,0.012741219252347946
